Date,Open,High,Low,Close,Volume,Turnover
2016-06-23,6871.8,6919.85,6852.3,6910.55,648192355,126440500000.0
2016-06-24,6722.25,6780.5,6630.55,6775.55,1184425198,226389000000.0
2016-06-27,6743.7,6820.4,6743.7,6803.7,756565708,143670000000.0
2016-06-28,6811.5,6850.4,6811.5,6837.75,711836356,148520000000.0
2016-06-29,6874.35,6912.95,6872.1,6907.1,846180444,151701600000.0
2016-06-30,6951.85,6990.5,6944.45,6980.8,1315229740,241744100000.0
2016-07-01,7003.9,7043.45,7003.9,7027.85,906177280,161282200000.0
2016-07-04,7067.05,7092.1,7066.75,7071.85,899966478,154863600000.0
2016-07-05,7078.45,7078.45,7035.2,7051.0,1400931515,149649500000.0
2016-07-07,7058.85,7071.75,7039.7,7050.1,1078119393,161230800000.0
2016-07-08,7062.25,7062.25,7008.05,7039.4,818227315,145270200000.0
2016-07-11,7111.65,7156.75,7110.4,7151.35,817870531,158754600000.0
2016-07-12,7179.5,7195.1,7158.2,7192.25,1126579228,172330500000.0
2016-07-13,7208.9,7213.1,7161.05,7177.0,1199186142,192814500000.0
2016-07-14,7178.4,7218.25,7169.65,7215.35,914640781,161002800000.0
2016-07-15,7223.6,7245.05,7181.5,7194.4,938742839,210354500000.0
2016-07-18,7214.3,7232.0,7154.55,7162.25,912136050,157747900000.0
2016-07-19,7169.25,7186.2,7134.55,7178.2,886824091,161121500000.0
2016-07-20,7174.0,7222.75,7174.0,7221.3,782366991,168862000000.0
2016-07-21,7241.85,7243.7,7182.65,7186.7,1027549643,182809800000.0
2016-07-22,7197.0,7230.1,7173.9,7227.45,865433583,177027400000.00003
2016-07-25,7222.55,7307.6,7222.55,7305.6,887788998,186522300000.0
2016-07-26,7309.1,7320.8,7259.9,7270.0,1062230654,208822500000.0
2016-07-27,7282.5,7328.15,7258.0,7297.9,966712267,217419000000.0
2016-07-28,7315.7,7343.8,7309.95,7338.65,1252335247,270054600000.0
2016-07-29,7344.5,7357.45,7324.4,7330.0,885872962,199105700000.0
2016-08-01,7350.25,7395.0,7292.35,7335.05,923439456,209542100000.0
2016-08-02,7346.15,7372.35,7306.75,7310.9,858352471,199624700000.0
2016-08-03,7321.55,7321.55,7220.65,7232.8,781002549,185117500000.0
2016-08-04,7281.7,7281.7,7215.4,7248.55,742042682,171453600000.0
2016-08-05,7289.55,7368.2,7289.55,7364.05,801981345,183549600000.0
2016-08-08,7391.3,7406.4,7376.45,7398.25,709225407,185107500000.0
2016-08-09,7411.9,7411.9,7337.85,7368.45,878565996,199689300000.0
2016-08-10,7377.6,7377.6,7270.1,7277.0,804949158,186416300000.0
2016-08-11,7277.65,7297.6,7237.9,7289.5,792479498,184846300000.0
2016-08-12,7301.0,7357.3,7301.0,7347.45,785099677,206004900000.00003
2016-08-16,7350.6,7362.85,7305.45,7339.25,818301616,197274000000.0
2016-08-17,7341.25,7368.25,7322.85,7343.7,781677706,171963400000.0
2016-08-18,7364.65,7398.65,7364.65,7390.2,760770763,171688000000.0
2016-08-19,7408.15,7413.3,7378.95,7397.8,794487936,175341800000.0
2016-08-22,7400.6,7414.0,7354.15,7363.8,641974004,154981200000.0
2016-08-23,7363.85,7369.55,7320.9,7359.75,726408487,163214200000.0
2016-08-24,7372.95,7393.35,7364.1,7386.05,643187501,162443100000.0
2016-08-25,7404.1,7416.05,7337.2,7343.5,1060690154,231778200000.0
2016-08-26,7363.3,7374.3,7317.9,7334.8,749654452,161418500000.0
2016-08-29,7344.6,7367.85,7308.1,7361.0,628763385,145836600000.0
2016-08-30,7393.0,7465.55,7393.0,7461.95,704914255,174719300000.0
2016-08-31,7473.9,7520.45,7473.9,7490.65,1163818771,332337500000.0
2016-09-01,7498.25,7512.3,7463.6,7474.3,935851976,185191300000.0
2016-09-02,7491.5,7513.9,7474.75,7504.6,713606943,170431000000.0
2016-09-06,7540.8,7619.95,7540.8,7615.0,725810020,185574800000.0
2016-09-07,7638.15,7638.55,7599.85,7607.2,1206086456,231314300000.0
2016-09-08,7610.55,7647.5,7598.2,7642.7,1074799065,212173500000.0
2016-09-09,7634.5,7634.5,7567.6,7575.55,1021072945,207941100000.0
2016-09-12,7459.7,7469.5,7410.1,7420.5,892731386,191033700000.0
2016-09-14,7423.4,7462.75,7409.85,7455.3,877743081,194597800000.0
2016-09-15,7471.0,7475.35,7435.2,7462.7,795285449,165693000000.0
2016-09-16,7499.1,7553.8,7461.45,7487.2,1126452887,287887800000.0
2016-09-19,7500.1,7525.9,7486.05,7513.8,709938107,168789900000.00003
2016-09-20,7522.9,7523.85,7478.1,7490.3,687040134,167501600000.0
2016-09-21,7504.65,7534.1,7478.45,7491.7,645844852,163983500000.0
2016-09-22,7570.4,7588.3,7540.95,7573.0,751974335,191755400000.0
2016-09-23,7587.7,7592.45,7547.15,7554.9,767011036,212404400000.0
2016-09-26,7540.95,7541.15,7472.15,7479.75,649189885,174647200000.0
2016-09-27,7503.5,7520.5,7456.0,7469.95,648933117,160763100000.0
2016-09-28,7478.25,7529.7,7472.05,7514.95,791322745,185696500000.0
2016-09-29,7555.7,7562.0,7303.95,7336.85,1598983208,379465199999.99994
2016-09-30,7326.6,7409.15,7308.85,7394.85,877315661,198180700000.0
2016-10-03,7443.15,7535.0,7429.5,7532.25,753009047,181759600000.0
2016-10-04,7560.6,7576.1,7533.05,7567.7,805639813,196443500000.0
2016-10-05,7599.4,7600.55,7542.65,7565.5,827830498,186025800000.00003
2016-10-06,7588.85,7605.65,7509.75,7537.25,827398991,190519500000.0
2016-10-07,7552.4,7557.9,7496.85,7527.2,741360565,171572800000.0
2016-10-10,7559.5,7567.45,7527.95,7532.7,543014793,128251500000.0
2016-10-13,7508.3,7514.35,7377.2,7418.35,835702778,212867900000.0
2016-10-14,7437.9,7453.05,7404.0,7439.85,666704352,182931100000.0
2016-10-17,7464.15,7465.45,7371.35,7384.5,791365517,184158100000.0
2016-10-18,7416.15,7517.3,7416.0,7512.3,748399846,191185099999.99997
2016-10-19,7533.65,7534.3,7486.1,7507.7,760184810,180192800000.0
2016-10-20,7539.35,7565.5,7526.5,7538.8,767934470,167830099999.99997
2016-10-21,7550.0,7550.1,7505.15,7541.7,750916027,173670800000.00003
2016-10-24,7559.0,7575.45,7535.35,7551.55,696303563,153787600000.0
2016-10-25,7561.05,7561.25,7512.5,7541.5,725840624,178493400000.0
2016-10-26,7519.3,7519.3,7459.3,7476.75,842635427,202256200000.0
2016-10-27,7467.15,7467.8,7407.1,7452.15,1009171984,247287300000.0
2016-10-28,7464.55,7502.2,7439.35,7494.1,747852881,189962200000.0
2016-10-30,7528.65,7533.6,7493.95,7501.45,125634238,23368400000.0
2016-11-01,7525.25,7539.1,7491.8,7502.2,702080773,182636600000.0
2016-11-02,7433.55,7433.55,7383.3,7391.4,669596860,163029900000.0
2016-11-03,7382.75,7420.0,7335.75,7344.1,701510067,168774700000.0
2016-11-04,7359.7,7359.9,7245.5,7274.1,825475667,218172900000.0
2016-11-07,7360.75,7366.95,7317.85,7330.95,603971909,161630500000.0
2016-11-08,7366.35,7377.6,7314.25,7366.05,593581762,160129600000.0
2016-11-09,6924.95,7276.7,6829.8,7247.45,1373546890,310269700000.0
2016-11-10,7358.05,7408.8,7329.9,7342.3,1034870168,251244800000.0
2016-11-11,7280.45,7284.75,7112.55,7126.5,972160883,243606500000.0
2016-11-15,7120.9,7122.2,6902.9,6916.45,1153103554,305059600000.0
2016-11-16,7002.0,7014.25,6897.75,6928.1,890950014,244380900000.0
2016-11-17,6928.45,6966.5,6884.85,6903.45,667222179,169414700000.0
2016-11-18,6920.55,6943.55,6873.05,6908.5,662191146,163914300000.0
2016-11-21,6934.35,6934.35,6751.15,6761.55,790199026,181429700000.0
2016-11-22,6811.75,6850.4,6764.25,6835.3,746471653,171459300000.0
2016-11-23,6881.2,6890.15,6817.35,6882.65,673683125,168910800000.00003
2016-11-24,6863.25,6879.3,6820.15,6837.5,932060925,221615700000.0
2016-11-25,6873.9,6966.45,6849.75,6960.75,703845622,172737599999.99997
2016-11-28,6940.0,7000.95,6929.2,6983.4,677898783,163343600000.0
2016-11-29,6993.5,7048.7,6991.55,7003.6,670266224,167396800000.0
2016-11-30,7030.25,7085.8,7009.65,7079.4,1078138615,297657600000.0
2016-12-01,7099.6,7103.8,7034.65,7040.25,675632663,157437800000.0
2016-12-02,7005.5,7008.65,6934.85,6947.3,654770389,154449500000.0
2016-12-05,6951.8,6993.6,6929.45,6984.25,544148688,132333300000.0
2016-12-06,7007.15,7030.35,6994.05,7001.6,532423817,122406000000.0
2016-12-07,7026.6,7037.75,6948.95,6971.2,669722247,146487900000.0
2016-12-08,7015.8,7094.2,7014.75,7089.25,602271567,145963300000.0
2016-12-09,7111.75,7112.25,7085.2,7101.15,624344372,140579500000.0
2016-12-12,7083.1,7083.1,7009.25,7023.2,488753286,113075400000.00002
2016-12-13,7040.5,7050.2,7007.65,7045.35,610337386,164516800000.0
2016-12-14,7053.9,7053.9,6999.2,7004.65,569890740,145140900000.0
2016-12-15,6957.45,7047.35,6953.1,6989.25,612045149,156331900000.0
2016-12-16,7009.4,7009.55,6965.6,6976.5,608379628,166666400000.0
2016-12-19,6973.05,6973.5,6936.55,6943.35,470097426,111416400000.0
2016-12-20,6948.9,6960.1,6892.8,6908.1,556071115,131310100000.0
2016-12-21,6929.75,6933.85,6889.7,6896.0,544385101,126666800000.0
2016-12-22,6883.4,6883.9,6806.1,6816.35,509297526,123644599999.99998
2016-12-23,6814.05,6850.9,6779.2,6814.9,554431531,139056700000.0
2016-12-26,6800.2,6801.8,6720.25,6724.45,499941890,118253100000.0
2016-12-27,6730.9,6840.85,6711.65,6832.0,568808578,132491700000.0
2016-12-28,6849.45,6902.0,6839.9,6847.4,565570193,140307700000.0
2016-12-29,6846.8,6920.9,6839.8,6915.45,864984299,180037800000.0
2016-12-30,6931.85,6993.4,6928.85,6982.8,636193679,135888400000.0
